id,taxpayer_number,taxpayer_name,taxpayer_address,taxpayer_city,taxpayer_state,taxpayer_zip,taxpayer_county,location_number,location_name,location_address,location_city,location_state,location_zip,location_county,tabc_permit_number,responsibility_begin_date,responsibility_end_date,obligation_end_date,liquor_receipts,wine_receipts,beer_receipts,cover_charge_receipts,total_receipts,latitude,longitude,geocoding_confidence,data_quality_score,is_active,last_updated,created_at,full_address,concept_primary,concept_secondary,concept_confidence,concept_source,population_1_mile,drinking_age_1_mile,population_3_mile,drinking_age_3_mile,population_5_mile,drinking_age_5_mile,population_10_mile,drinking_age_10_mile,square_footage,square_footage_source,square_footage_confidence
row-i82p~txqt~wth5,17422292882,"MAGGIE MAE'S - A BRITISH PUB, INC.",11600 SWEETSHADE LN,AUSTIN,TX,78759,227,1,MAGGIE MAE'S - A BRITISH PUB INC,323 E 6TH ST,AUSTIN,TX,78701,227,MB168109,,,,0.0,0.0,0.0,0.0,253253.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"323 E 6TH ST, AUSTIN, TX 78701",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-nd7x.rfpt_zv8t,12089653690,DOUBLE C SALOON,206 MARKET ST,WINNSBORO,TX,75494,250,1,DOUBLE C SALOON,206 MARKET ST,WINNSBORO,TX,75494,250,N 668696,,,,0.0,0.0,0.0,0.0,8089.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"206 MARKET ST, WINNSBORO, TX 75494",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-r6ci_nst2~97w6,17606004020,"GRINGO'S MEXICAN KITCHEN NO. 3, INC.",2601 UNDERWOOD RD,LA PORTE,TX,77571,101,1,GRINGO'S MEXICAN KITCHEN,10200 EMMETT F LOWRY EXPY,TEXAS CITY,TX,77591,84,MB455770,,,,0.0,0.0,0.0,0.0,59448.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"10200 EMMETT F LOWRY EXPY, TEXAS CITY, TX 77591",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-u3hv~d6ab-mssm,32040423272,EL TIBURON SEAFOOD RESTAURANT INC,4115 W JEFFERSON BLVD,DALLAS,TX,75211,57,1,EL TIBURON SEAFOOD RESTAURANT,4115 W JEFFERSON BLVD,DALLAS,TX,75211,57,MB706215,,,,0.0,0.0,0.0,0.0,6132.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4115 W JEFFERSON BLVD, DALLAS, TX 75211",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-fq6h~aunh_xewv,17522822182,AUSSIE'S LIMITED,306 BARTON SPRINGS RD,AUSTIN,TX,78704,227,1,AUSSIE'S BAR & GRILL,306 BARTON SPRINGS RD,AUSTIN,TX,78704,227,MB218510,,,,0.0,0.0,0.0,0.0,37561.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"306 BARTON SPRINGS RD, AUSTIN, TX 78704",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ut4e.4ief~3hsf,30009964906,"R & R SECURITY AND INVESTIGATIONS, INC.",PO BOX 1245,KINGSLAND,TX,78639,150,1,PARDNERS LAKE BUCHANAN,15615 E STATE HIGHWAY 29,BUCHANAN DAM,TX,78609,150,MB190100,,,,0.0,0.0,0.0,0.0,40084.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"15615 E STATE HIGHWAY 29, BUCHANAN DAM, TX 78609",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qwx4.njih-8xt7,17606555732,ROYAL OAKS HOUSTON BEVERAGE LLC,2910 ROYAL OAKS CLUB DR ATTN: CLUB A/P,HOUSTON,TX,77082,101,1,ROYAL OAKS COUNTRY CLUB,2910 ROYAL OAKS CLUB DR,HOUSTON,TX,77082,101,MB480528,,,,0.0,0.0,0.0,0.0,54719.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2910 ROYAL OAKS CLUB DR, HOUSTON, TX 77082",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-5x89~7myd.suf2,12049036952,"GEORGEO'S SPORTS BAR, INC.",1337 GATEWOOD DR,KELLER,TX,76248,220,2,PAPA G'S SPORTS BAR & GRILL,8247 RUFE SNOW DR STE 800,WATAUGA,TX,76148,220,MB751371,,,,0.0,0.0,0.0,0.0,113667.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"8247 RUFE SNOW DR STE 800, WATAUGA, TX 76148",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-zh7x-narj~2eye,32041127294,"EL PASO LODGE NO. 2641, LOYAL ORDER OF MOOSE",14980 FERGUSON DR,EL PASO,TX,79938,71,1,MOOSE LODGE #2641,14750 MARINA AVE,EL PASO,TX,79938,71,NE752554,,,,0.0,0.0,0.0,0.0,1533.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"14750 MARINA AVE, EL PASO, TX 79938",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-8jg2~e8yu~a5gz,32006769585,JESUS N PEDRAZA,230 SULKY TRAIL ST,HOUSTON,TX,77060,101,1,IMPERIAL BANQUET HALL,3112 PARKER RD,HOUSTON,TX,77093,101,MB498952,,,,0.0,0.0,0.0,0.0,930.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3112 PARKER RD, HOUSTON, TX 77093",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-bepk-5m25-xa8k,32015764510,"STACEY B. JONES, L.C.",2113 KERMIT HWY,ODESSA,TX,79761,68,1,BASIN NIGHTS,2113 KERMIT HWY,ODESSA,TX,79761,68,MB569074,,,,0.0,0.0,0.0,0.0,53616.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2113 KERMIT HWY, ODESSA, TX 79761",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-22b4~nwze~ywhn,11617208993,K - S TRAN CORP,1350 WHISPERING WOODS TRL,NEW BRAUNFELS,TX,78132,46,1,CHINA KITCHEN,103 S IH 35,NEW BRAUNFELS,TX,78130,46,MB606709,,,,0.0,0.0,0.0,0.0,576.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"103 S IH 35, NEW BRAUNFELS, TX 78130",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-z3wz-z7qb~yyka,12086209926,WILLIAM AND BOOTS LLC,11267 E PARADISE LN,SCOTTSDALE,AZ,85255,0,1,AMBERJACK'S BAYSIDE BAR AND GRILL,209 W AMBERJACK ST,SOUTH PADRE ISLAND,TX,78597,31,MB664340,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"209 W AMBERJACK ST, SOUTH PADRE ISLAND, TX 78597",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ms2c~qtg8-exy8,32042269624,THE SPURADICAL SOCIAL CLUB,306 W 7TH ST STE 642,FORT WORTH,TX,76102,220,1,THE SALADO SILVER SPUR THEATER,108 ROYAL VIEW RD,SALADO,TX,76571,14,NB760242,,,,0.0,0.0,0.0,0.0,708.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"108 ROYAL VIEW RD, SALADO, TX 76571",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-gpzg-x2ya_9rdw,12704404503,KUBLAIKHAN LLC,10310 WESTPARK DR,HOUSTON,TX,77042,101,1,KUBLAI KHAN CRAZY MONGOLIAN GRILL,20940 KATY FWY STE C,KATY,TX,77449,101,MB737668,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"20940 KATY FWY STE C, KATY, TX 77449",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-cb6j.yjqb~3tzt,32036543752,"SAN MARCOS ES CATERING CO., INC.",4243 HUNT RD,BLUE ASH,OH,45242,0,1,SAN MARCOS ES CATERING CO,1001 W MCCARTY LN,SAN MARCOS,TX,78666,105,MB705424,,,,0.0,0.0,0.0,0.0,57336.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1001 W MCCARTY LN, SAN MARCOS, TX 78666",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hztp-2wtb~xndh,32045015966,"LIGHTHOUSE COUNTRY CLUB, INC.",PO BOX 8807,MIDLAND,TX,79708,165,1,"LIGHTHOUSE COUNTRY CLUB, INC.",118 CLUB CIR,KINGSLAND,TX,78639,150,RM790737,,,,0.0,0.0,0.0,0.0,7516.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"118 CLUB CIR, KINGSLAND, TX 78639",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-8g22~6g3p_ggjp,32042849086,"GARDEN BEVERAGES, LLC",1752 FM 1489 RD,BROOKSHIRE,TX,77423,237,1,THE CAFE AT BROOKWOOD,1752 FM 1489 RD,BROOKSHIRE,TX,77423,237,MB764551,,,,0.0,0.0,0.0,0.0,177.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1752 FM 1489 RD, BROOKSHIRE, TX 77423",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-gkc9_w7k8~h3ci,12703062591,MUN H WALLACE AND WOO J SEO,1317 MIAMI DR,CARROLLTON,TX,75010,61,1,LUPITA CAFE,4609 W WALNUT ST,GARLAND,TX,75042,57,RM729909,,,,0.0,0.0,0.0,0.0,8188.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4609 W WALNUT ST, GARLAND, TX 75042",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-8cku.3yis_kjpn,32000439664,"LGUS, INC.",400 W NOLANA AVE STE O,MCALLEN,TX,78504,108,1,LJ SHRIMP HOUSE,400 NOLANA ST STE O,MCALLEN,TX,78504,108,MB648828,,,,0.0,0.0,0.0,0.0,2550.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"400 NOLANA ST STE O, MCALLEN, TX 78504",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-gyhc-qzra_v9rg,32019316226,JAMES R HAWKINS & LAVERNE H YOUNG-HAWKINS,PO BOX 9490,COLLEGE STA,TX,77842,21,1,JAMES' STUDIO 59,318 N MAIN ST,BRYAN,TX,77803,21,MB624632,,,,0.0,0.0,0.0,0.0,10541.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"318 N MAIN ST, BRYAN, TX 77803",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ucjb_uttk-hegg,12016322260,M&J GLOBAL INVESTMENT CORPORATION,4118 BRIDLEDON LN,HOUSTON,TX,77014,101,1,AKA JAPANESE CUISINE,1460 ELDRIDGE PKWY STE 130,HOUSTON,TX,77077,101,MB752423,,,,0.0,0.0,0.0,0.0,7626.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1460 ELDRIDGE PKWY STE 130, HOUSTON, TX 77077",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9vz9~3d3r.m6zv,32037236786,"MD RANGEL BEVERAGE, LLC",701 E 15TH ST STE 201,PLANO,TX,75074,43,2,TIN STAR RESTAURANT,3301 PRESTON RD STE 1,FRISCO,TX,75034,43,RM710962,,,,0.0,0.0,0.0,0.0,778.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3301 PRESTON RD STE 1, FRISCO, TX 75034",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-k5cw~afez~x9st,12087108523,"BENNI-5462, L.P.",3000 JOE DIMAGGIO BLVD STE 34,ROUND ROCK,TX,78665,246,1,RIVER CITY BAR & GRILL,4025 S I H 35,SAN MARCOS,TX,78666,105,MB666816,,,,0.0,0.0,0.0,0.0,16659.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4025 S I H 35, SAN MARCOS, TX 78666",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-aruc~tswe-u9ws,30118117529,NESAR NEZIRI AND AVDI KRASNIQI,7520 DEERLODGE TRL,FORT WORTH,TX,76137,220,2,NIKIS ITALIAN BISTRO,2041 RUFE SNOW DR STE 209,KELLER,TX,76248,220,MB546253,,,,0.0,0.0,0.0,0.0,3647.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2041 RUFE SNOW DR STE 209, KELLER, TX 76248",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ksv5_arfd-m29x,17528371408,"RUBBER GLOVES REHEARSAL STUDIOS, INC.",5717 BROOKSIDE DR,ARGYLE,TX,76226,61,1,RUBBER GLOVES,409 E SYCAMORE ST,DENTON,TX,76205,61,N 608393,,,,0.0,0.0,0.0,0.0,13482.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"409 E SYCAMORE ST, DENTON, TX 76205",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hbhx~3i6z~5f87,12000493127,"TEXAS BIG WINGS, INC.",5500 WAYZATA BLVD STE 1600,MINNEAPOLIS,MN,55416,0,20,BUFFALO WILD WINGS GRILL & BAR #119,951 E INTERSTATE 30 STE 101,ROCKWALL,TX,75087,199,RM690686,,,,0.0,0.0,0.0,0.0,37965.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"951 E INTERSTATE 30 STE 101, ROCKWALL, TX 75087",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-8bg8-nzcy-hqbe,32019602385,"EMIELTA, INC.",2441 W WALNUT ST STE 201,GARLAND,TX,75042,57,1,VICTOR'S TAQUERIA,2441 W WALNUT ST STE 201,GARLAND,TX,75042,57,RM647351,,,,0.0,0.0,0.0,0.0,6822.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2441 W WALNUT ST STE 201, GARLAND, TX 75042",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-mq36_tybi~gb2j,32053800168,"PLASCENCIA ENTERPRISES, LLC",2301 12TH AVE,CANYON,TX,79015,191,1,TAQUERIA EL TAPATIO #3,2028 PARAMOUNT BLVD,AMARILLO,TX,79109,188,RM878500,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2028 PARAMOUNT BLVD, AMARILLO, TX 79109",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-72ga.44zb.a5gz,17429194354,"LAMAR ENTERTAINMENT, INC.",9515 N LAMAR BLVD STE 200,AUSTIN,TX,78753,227,1,RODEO,9515 N LAMAR BLVD STE 200,AUSTIN,TX,78753,227,MB460403,,,,0.0,0.0,0.0,0.0,100370.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"9515 N LAMAR BLVD STE 200, AUSTIN, TX 78753",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-zaqk_6hte-ckxz,32013007516,"AUSTIN MILLENIUM ENTERPRISES, INC.",5701 S MO PAC EXPY APT 327,AUSTIN,TX,78749,227,1,DECO LOUNGE,408 CONGRESS AVE,AUSTIN,TX,78701,227,MB557861,,,,0.0,0.0,0.0,0.0,40468.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"408 CONGRESS AVE, AUSTIN, TX 78701",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-rj77_6yfb~nehx,17606327736,"DOC'S DELITE, L.L.C.",PO BOX 540936,HOUSTON,TX,77254,101,2,ZIGGY'S HEALTHY GRILL,2202 W ALABAMA ST,HOUSTON,TX,77098,101,MB476563,,,,0.0,0.0,0.0,0.0,2707.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2202 W ALABAMA ST, HOUSTON, TX 77098",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-rpkk-35aw~t9id,17605749906,"PARICUTIN, INC.",2218 ADDISON RD,HOUSTON,TX,77030,101,1,THE VOLCANO,2349 BISSONNET ST,HOUSTON,TX,77005,101,MB439217,,,,0.0,0.0,0.0,0.0,89877.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2349 BISSONNET ST, HOUSTON, TX 77005",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qjd2.7k3u-2zp8,12030507888,CARNAVALITO ENTERTAINMENT INC,10310 W BELLFORT ST STE G,HOUSTON,TX,77031,101,1,CARNAVALITO NITE CLUB,10301 W BELLFORT # STE G,HOUSTON,TX,77031,101,MB615018,,,,0.0,0.0,0.0,0.0,525.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"10301 W BELLFORT # STE G, HOUSTON, TX 77031",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9mc9.6fuv_ues6,17517164566,"SPRING CREEK BARBEQUE #1, LTD.",2340 W INTERSTATE 20 STE 100,ARLINGTON,TX,76017,220,8,SPRING CREEK BARBEQUE-BEDFORD,1509 AIRPORT FWY,BEDFORD,TX,76021,220,MB229038,,,,0.0,0.0,0.0,0.0,1490.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1509 AIRPORT FWY, BEDFORD, TX 76021",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-zm9z~cfwu.i7nr,32063483500,JENNIFER MARBLE KANG,2107 WHIPPOORWILL RD,KILLEEN,TX,76542,14,1,CORNER POCKET,202 E VETERANS MEMORIAL BLVD STE A,KILLEEN,TX,76541,14,MB983449,,,,0.0,0.0,0.0,0.0,15698.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"202 E VETERANS MEMORIAL BLVD STE A, KILLEEN, TX 76541",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ps68.ghrk_pv7m,17418522284,"GOLDEN WOK, LTD.",8822 WURZBACH RD,SAN ANTONIO,TX,78240,15,4,GOLDEN WOK,8822 WURZBACH RD,SAN ANTONIO,TX,78240,15,MB189947,,,,0.0,0.0,0.0,0.0,11227.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"8822 WURZBACH RD, SAN ANTONIO, TX 78240",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qsn4_ahna-mfbj,18105671657,"MORNINGSTAR TEXAS BEVERAGE, L.L.C.",146 WESTCOTT ST STE 200,HOUSTON,TX,77007,101,1,DESERT ROSE RESTAURANT/POQUITO BAR,6780 SOUTHWEST FWY,HOUSTON,TX,77074,101,MB526186,,,,0.0,0.0,0.0,0.0,26793.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"6780 SOUTHWEST FWY, HOUSTON, TX 77074",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9k8k-eyf2_jvgi,17525765230,"CHILI'S - ROCKWALL CLUB, INC.",6820 LYNDON B JOHNSON FWY % TAX DEPT,DALLAS,TX,75240,57,1,CHILI'S ROCKWALL TEXAS,685 INTERSTATE 30,ROCKWALL,TX,75087,199,N 255497,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"685 INTERSTATE 30, ROCKWALL, TX 75087",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-i4nn_e6gx-4dhq,12023061893,"CGP SWEETWATER BEVCO, LLC",5430 LYNDON B JOHNSON FWY STE 1400,DALLAS,TX,75240,57,1,SWEETWATER COUNTRY CLUB,4400 PALM ROYALE BLVD,SUGAR LAND,TX,77479,79,MB606568,,,,0.0,0.0,0.0,0.0,120944.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4400 PALM ROYALE BLVD, SUGAR LAND, TX 77479",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-k9ks~7khx-69up,17520355045,"CLICKS SAN ANTONIO WEST, INC.",3100 MONTICELLO AVE STE 350,DALLAS,TX,75205,57,1,CLICKS,5545 NW LOOP 410 STE 116,SAN ANTONIO,TX,78238,15,MB173076,,,,0.0,0.0,0.0,0.0,41541.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5545 NW LOOP 410 STE 116, SAN ANTONIO, TX 78238",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-bsps-2x7k_mh36,11137468234,"TKT PRIVATE CLUB,  INC.",PO BOX 152,HAMILTON,TX,76531,97,1,"TKT PRIVATE CLUB,  INC.",4007 W HIGHWAY 36,HAMILTON,TX,76531,97,N 606556,,,,0.0,0.0,0.0,0.0,11189.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4007 W HIGHWAY 36, HAMILTON, TX 76531",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-rrah-384k~xxki,17601930666,"PAPPAS RESTAURANTS, INC.",13939 NORTHWEST FWY,HOUSTON,TX,77040,101,11,PAPPASITO'S CANTINA 2,15280 NORTH FWY,HOUSTON,TX,77090,101,MB173796,,,,0.0,0.0,0.0,0.0,155632.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"15280 NORTH FWY, HOUSTON, TX 77090",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-td8r_tpkv-7tqg,16806189888,"LICON ENTERPRISES, L.L.C.",1800 E BUSINESS HIGHWAY 83,MISSION,TX,78572,108,3,CASA DEL TACO,1800 E HWY 83,MISSION,TX,78572,108,MB228088,,,,0.0,0.0,0.0,0.0,27553.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1800 E HWY 83, MISSION, TX 78572",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-buim.am9g.7ke8,15814983126,"RARE HOSPITALITY INTERNATIONAL, INC.",PO BOX 695016,ORLANDO,FL,32869,0,16,LONGHORN STEAKHOUSE #5442,2809 BUSINESS CENTER DR,PEARLAND,TX,77584,20,RM812953,,,,0.0,0.0,0.0,0.0,15178.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2809 BUSINESS CENTER DR, PEARLAND, TX 77584",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-wv75-pkdk_gbn9,18004472108,"MOMALONE MEXICAN GRILL, INC.",PO BOX 266283,HOUSTON,TX,77207,101,1,"MOMALONE MEXICAN GRILL, INC.",1199 E NASA RD 1 A,HOUSTON,TX,77598,101,MB575684,,,,0.0,0.0,0.0,0.0,10898.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1199 E NASA RD 1 A, HOUSTON, TX 77598",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qeav.42k3-fv26,13837173353,"APT BAR, LTD.",1701 COMMONWEALTH ST,HOUSTON,TX,77006,101,1,THE FLAT,1701 COMMONWEALTH ST,HOUSTON,TX,77006,101,MB606626,,,,0.0,0.0,0.0,0.0,60583.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1701 COMMONWEALTH ST, HOUSTON, TX 77006",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-7zm9.m87p_ga26,12600682830,"RRR INTERESTS, LLC",1816 NORFOLK ST,HOUSTON,TX,77098,101,1,ABSINTHE BISTRO,609 RICHMOND AVE,HOUSTON,TX,77006,101,MB552859,,,,0.0,0.0,0.0,0.0,9350.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"609 RICHMOND AVE, HOUSTON, TX 77006",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-rw7s~6f7w_dncj,32041504567,LIVE ENTERTAINMENT INC.,531 LIAHONA DR,SOCORRO,TX,79927,71,1,BUCHANAN'S EVENT CENTRE,11540 PELLICANO DR STE E,EL PASO,TX,79936,71,MB764118,,,,0.0,0.0,0.0,0.0,6605.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"11540 PELLICANO DR STE E, EL PASO, TX 79936",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-kj46-yn52~e7ea,32042624042,NEXT SQUARED ENTERTAINMENT LLC,108 MAIN ST,HOUSTON,TX,77002,101,1,NEXT ON MAIN ST,108 MAIN ST,HOUSTON,TX,77002,101,MB764296,,,,0.0,0.0,0.0,0.0,1508.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"108 MAIN ST, HOUSTON, TX 77002",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-vypr~4kqq.rc46,32000710890,RIVERSIDE GOLF COURSE BEVERAGE CLUB,1020 GROVE BLVD ATT MIKE MALLETT,AUSTIN,TX,78741,227,1,RIVERSIDE GOLF COURSE BEVERAGE CLUB,1020 GROVE BLVD,AUSTIN,TX,78741,227,N 435681,,,,0.0,0.0,0.0,0.0,3711.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1020 GROVE BLVD, AUSTIN, TX 78741",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2gse-86e7~ctz4,17514627615,"FOODCO, INC.",804 RIO BRAVO DR,HASLET,TX,76052,220,2,THE RIG,6308 SOUTH FWY,FORT WORTH,TX,76134,220,MB196421,,,,0.0,0.0,0.0,0.0,1041.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"6308 SOUTH FWY, FORT WORTH, TX 76134",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qaev.3btj.nqig,30002739511,AMERICAN LEGION POST 579,3002 GUNSMOKE ST,SAN ANTONIO,TX,78227,15,2,AMERICAN LEGION POST 579,3002 GUNSMOKE ST,SAN ANTONIO,TX,78227,15,NE093968,,,,0.0,0.0,0.0,0.0,12334.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3002 GUNSMOKE ST, SAN ANTONIO, TX 78227",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-em97_75ft-y944,12621523351,EL TACO TOTE NORTH PROPERTIES LTD.,5615 SAN DARIO AVE STE 105,LAREDO,TX,78041,240,1,EL TACO TOTE NORTH,10211 MCPHERSON RD,LAREDO,TX,78045,240,MB721529,,,,0.0,0.0,0.0,0.0,1746.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"10211 MCPHERSON RD, LAREDO, TX 78045",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-33sy.f5ui_i7jx,32048138096,"DUE FORNI TEXAS, LLC",106 E 6TH ST STE 106,AUSTIN,TX,78701,227,1,DUE FORNI,106 E 6TH ST STE 106,AUSTIN,TX,78701,227,MB858827,,,,0.0,0.0,0.0,0.0,36148.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"106 E 6TH ST STE 106, AUSTIN, TX 78701",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-3p7f~m7kn~6chy,10436676604,"FANNETT ENTERTAINMENT, L.L.C.",PO BOX 3433,BEAUMONT,TX,77704,123,1,PLANTATION,4680 FANNETT RD,BEAUMONT,TX,77705,123,MB530829,,,,0.0,0.0,0.0,0.0,91342.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4680 FANNETT RD, BEAUMONT, TX 77705",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
